,WindGustSpeed,cloud,pressure,humidity,temp,RainToday,RainTomorrow
9913,19.0,5.5,1015.6,73.5,15.875,0,0
9914,35.0,1.0,1016.25,51.0,16.35,0,0
9915,41.0,5.5,1017.0,71.0,13.375,0,0
9916,33.0,5.5,1015.25,47.0,14.175,0,0
9919,41.0,8.0,1019.7,71.5,13.5,0,1
9920,57.0,8.0,1018.2,93.5,13.575000000000001,1,1
9921,48.0,7.5,1015.5,82.5,15.175,1,1
9922,72.0,7.0,1009.6,76.0,17.325,1,1
9923,48.0,5.5,1014.7,88.5,15.925,1,1
9924,52.0,4.0,1013.3499999999999,75.5,15.624999999999998,1,1
9925,37.0,1.0,1008.45,61.5,15.35,1,0
9926,41.0,0.5,1010.95,40.5,15.0,0,0
9927,37.0,1.0,1015.1,48.0,14.875,0,0
9928,26.0,0.5,1016.2,61.0,13.1,0,0
9929,35.0,1.0,1009.3,50.5,15.425,0,0
9930,37.0,0.5,1013.05,35.5,13.9,0,0
9931,19.0,0.0,1018.2,52.5,13.55,0,0
9932,22.0,5.0,1025.5500000000002,67.0,13.899999999999999,0,0
9933,30.0,4.0,1028.9,80.5,13.975000000000001,0,0
9934,30.0,1.5,1026.8,62.0,17.375,0,0
9935,30.0,0.5,1026.2,61.5,15.399999999999999,0,0
9936,39.0,7.0,1030.5,88.5,13.775,0,1
9937,46.0,7.0,1032.75,77.5,15.674999999999999,1,1
9938,50.0,6.5,1032.35,85.0,14.575,1,1
9939,39.0,7.0,1026.6,93.0,13.975000000000001,1,1
9940,37.0,2.5,1023.9000000000001,68.0,16.3,1,1
9941,30.0,4.0,1021.9,77.0,16.075000000000003,1,0
9942,31.0,1.0,1016.5,56.0,17.625,0,0
9943,41.0,0.5,1012.1500000000001,36.0,17.35,0,0
9944,33.0,0.5,1012.5999999999999,45.5,12.725,0,0
9945,37.0,1.0,1013.8,33.5,15.65,0,0
9946,26.0,0.5,1022.0999999999999,56.0,11.925,0,0
9947,28.0,0.0,1017.35,49.0,11.899999999999999,0,0
9948,20.0,0.0,1015.0,53.5,11.375,0,0
9949,28.0,1.0,1017.45,51.0,13.45,0,0
9950,17.0,1.0,1021.65,57.0,12.175,0,0
9951,15.0,7.5,1018.95,80.5,10.775,0,1
9952,31.0,7.0,1024.15,56.5,13.6,1,0
9953,46.0,7.0,1030.9,74.0,13.375,0,1
9954,31.0,8.0,1028.0500000000002,78.5,12.875,1,1
9955,28.0,4.0,1022.5,73.5,15.0,1,0
9956,19.0,3.0,1016.85,78.0,15.2,0,0
9957,39.0,2.5,1013.0,60.5,12.975,0,0
9958,59.0,2.5,1006.9,49.5,15.850000000000001,0,0
9959,57.0,1.5,1009.0,43.5,17.925,0,0
9960,54.0,5.5,1012.15,64.0,16.25,0,0
9961,56.0,2.0,1015.2,58.0,15.7,0,0
9962,37.0,1.0,1017.75,52.0,14.825,0,0
9963,22.0,3.5,1018.8,58.5,13.825,0,0
9964,30.0,3.5,1020.1500000000001,46.0,16.725,0,0
9965,33.0,1.0,1025.1,43.0,13.65,0,0
9966,37.0,3.0,1027.1999999999998,51.5,14.6,0,0
9967,24.0,1.0,1025.8,62.0,14.3,0,0
9968,26.0,4.5,1023.8000000000001,72.0,13.95,0,0
9969,28.0,2.0,1022.05,55.0,16.05,0,0
9970,37.0,0.5,1022.5,60.0,14.95,0,0
9971,33.0,1.0,1023.3,62.0,15.75,0,0
9972,37.0,0.0,1024.75,59.0,16.75,0,0
9973,41.0,1.0,1027.9,60.5,16.95,0,0
9974,43.0,1.5,1026.9,45.5,18.0,0,0
9975,33.0,4.0,1022.25,60.0,18.224999999999998,0,0
9976,44.0,0.5,1016.55,58.0,18.95,0,1
9977,35.0,2.5,1010.5999999999999,56.5,16.25,1,0
9978,33.0,5.5,1007.95,56.0,13.3,0,1
9979,30.0,2.0,1008.2,46.5,12.674999999999999,1,1
9981,56.0,4.5,1014.55,58.0,15.2,0,0
9983,57.0,6.5,1023.35,70.0,15.675,0,1
9984,37.0,2.0,1022.5,61.5,14.799999999999999,1,0
9985,28.0,4.0,1019.8,76.5,15.2,0,1
9986,54.0,7.0,1018.55,75.5,15.35,1,0
9987,52.0,6.5,1011.85,54.0,16.35,0,0
9988,28.0,2.5,1015.05,53.0,13.525000000000002,0,0
9989,56.0,6.5,1022.3,83.5,13.75,0,1
9990,54.0,7.0,1029.1,78.0,15.55,1,1
9991,54.0,6.0,1032.25,81.0,15.474999999999998,1,1
9992,43.0,7.0,1030.6,86.5,15.35,1,1
9993,39.0,3.5,1027.2,84.0,17.075,1,0
9994,26.0,4.0,1025.1,61.0,17.35,0,0
9995,17.0,0.0,1024.0,61.0,17.5,0,0
9996,30.0,8.0,1020.4000000000001,89.5,15.525,0,1
9997,35.0,1.0,1018.45,66.0,17.6,1,0
9998,43.0,6.0,1017.3,66.5,18.475,0,1
9999,56.0,5.5,1019.35,77.0,17.275000000000002,1,1
10000,26.0,3.0,1021.5,67.5,16.7,1,0
10001,26.0,1.5,1021.9,60.5,17.925,0,1
10002,48.0,2.5,1026.05,59.5,17.174999999999997,1,0
10003,35.0,6.0,1028.8,61.5,16.525,0,0
10004,30.0,5.0,1028.0500000000002,51.0,17.3,0,0
10005,39.0,2.5,1027.3,63.5,17.025,0,0
10006,44.0,1.0,1022.05,55.0,18.35,0,0
10007,35.0,3.0,1017.4,62.0,19.4,0,0
10008,35.0,5.5,1018.45,72.5,17.9,0,0
10009,43.0,7.5,1007.1,80.0,16.25,0,1
10010,57.0,1.0,1008.8,30.5,15.075000000000001,1,0
10011,26.0,0.5,1012.85,37.5,15.45,0,0
10012,59.0,3.5,1021.1500000000001,54.5,14.600000000000001,0,0
10013,39.0,0.5,1025.5,49.0,16.275,0,0
10014,30.0,0.5,1023.05,36.5,17.15,0,0
10015,31.0,1.0,1020.0,48.0,19.225,0,0
10016,31.0,0.5,1017.2,41.5,19.849999999999998,0,0
10017,28.0,0.5,1016.2,32.5,22.6,0,0
10018,33.0,6.0,1016.25,22.5,25.150000000000002,0,0
10019,44.0,3.0,1019.7,68.5,20.475,0,0
10020,63.0,1.0,1010.05,39.0,23.1,0,0
10021,43.0,0.5,1019.9000000000001,31.5,17.725,0,0
10022,46.0,0.5,1023.0,51.5,18.775,0,0
10023,39.0,2.5,1017.7,59.5,21.05,0,0
10024,37.0,5.5,1018.3,72.5,19.174999999999997,0,1
10025,72.0,6.5,1012.95,81.5,17.675,1,1
10026,63.0,5.5,1019.25,69.0,17.05,1,1
10027,30.0,3.5,1021.35,46.5,17.125,1,0
10028,50.0,8.0,1016.5,54.0,18.15,0,1
10029,52.0,6.0,1003.95,78.0,18.225,1,0
10030,41.0,2.5,1006.95,37.5,17.450000000000003,0,0
10031,50.0,7.0,1005.5,82.0,14.325,0,1
10032,52.0,7.5,1008.55,70.0,14.475,1,1
10033,52.0,7.0,1018.8,62.5,15.925,1,0
10034,54.0,3.0,1021.1500000000001,55.0,17.2,0,0
10035,28.0,6.5,1020.2,46.5,16.25,0,0
10036,31.0,8.0,1014.7,75.5,16.85,0,0
10037,24.0,5.5,1011.9,70.5,18.275,0,1
10038,31.0,7.5,1008.3,82.0,18.075,1,1
10039,33.0,4.0,1007.45,66.5,18.924999999999997,1,0
10040,30.0,4.5,1009.1,53.0,18.3,0,0
10041,28.0,6.0,1010.2,49.5,19.2,0,0
10042,37.0,4.0,1015.35,62.5,18.8,0,1
10043,37.0,7.5,1021.2,77.0,17.825000000000003,1,1
10044,30.0,7.0,1018.05,85.5,18.825000000000003,1,1
10045,30.0,8.0,1008.55,90.5,19.025,1,0
10046,30.0,0.5,1013.55,67.5,20.6,0,1
10047,44.0,7.0,1028.6,70.0,18.849999999999998,1,0
10048,41.0,7.0,1032.05,53.5,17.950000000000003,0,0
10049,31.0,2.5,1029.9,54.0,18.475,0,0
10050,30.0,4.0,1027.65,60.5,18.725,0,0
10051,44.0,1.5,1024.8000000000002,64.0,20.075,0,0
10052,46.0,2.0,1023.8,61.0,20.45,0,0
10053,48.0,5.0,1022.3,60.5,20.549999999999997,0,0
10054,57.0,5.5,1015.95,58.0,21.15,0,0
10055,50.0,7.0,1010.5999999999999,60.5,23.174999999999997,0,1
10056,50.0,8.0,1017.7,89.5,17.674999999999997,1,1
10057,37.0,8.0,1020.4000000000001,89.5,17.375,1,1
10058,26.0,6.5,1018.5,71.0,20.025000000000002,1,0
10059,50.0,4.0,1012.75,66.0,22.075000000000003,0,0
10060,39.0,4.5,1010.45,75.5,23.025,0,1
10061,56.0,3.5,1017.75,58.5,20.475,1,0
10062,33.0,4.5,1017.1500000000001,59.0,19.674999999999997,0,0
10063,41.0,3.0,1009.3499999999999,65.5,21.375,0,0
10064,37.0,5.5,1010.2,68.5,21.1,0,1
10065,24.0,7.0,1017.6,75.0,19.575,1,0
10066,50.0,5.5,1018.55,61.5,21.125,0,0
10067,56.0,4.5,1014.15,59.0,22.8,0,0
10068,44.0,5.5,1014.4,66.0,23.725,0,0
10069,56.0,1.5,1014.95,63.0,23.700000000000003,0,0
10070,46.0,3.0,1015.0,64.0,24.525,0,0
10071,33.0,5.0,1012.2,54.0,26.025,0,0
10072,41.0,7.0,1022.05,72.5,21.6,0,0
10073,43.0,7.5,1017.55,82.0,21.525,0,0
10074,46.0,6.5,1015.35,84.5,22.675,0,1
10075,50.0,1.0,1011.1500000000001,66.5,23.825,1,0
10076,35.0,1.5,1017.15,71.5,22.175,0,0
10077,54.0,7.0,1015.2,62.0,24.85,0,0
10078,28.0,7.0,1018.3499999999999,74.5,23.125,0,0
10079,37.0,7.0,1016.3499999999999,67.5,24.35,0,0
10080,57.0,1.0,1015.65,66.5,24.575,0,0
10081,57.0,4.0,1012.6,54.5,25.575,0,0
10082,37.0,4.0,1014.85,71.5,24.700000000000003,0,0
10084,48.0,7.5,1013.5,83.5,20.975,0,1
10085,41.0,8.0,1020.2,93.0,19.6,1,1
10086,44.0,8.0,1017.3,93.5,21.5,1,1
10087,48.0,8.0,1010.9000000000001,83.0,23.725,1,0
10088,37.0,0.5,1008.8,37.5,28.025,0,0
10089,39.0,1.0,1017.7,67.0,23.875,0,0
10090,43.0,6.5,1018.1,78.0,24.975,0,0
10091,56.0,7.0,1014.8499999999999,64.5,25.174999999999997,0,0
10092,61.0,8.0,1015.9,84.5,18.95,0,1
10093,52.0,4.5,1018.0,51.0,20.15,1,0
10094,39.0,5.0,1018.4000000000001,58.5,19.625,0,0
10095,41.0,1.0,1012.8,59.5,21.25,0,1
10096,50.0,7.5,1017.75,61.0,17.4,1,0
10097,39.0,8.0,1016.95,58.5,17.875,0,0
10098,37.0,8.0,1013.2,84.5,17.6,0,1
10099,35.0,7.0,1011.2,58.5,21.625,1,0
10100,28.0,4.0,1013.05,65.5,21.3,0,0
10101,15.0,7.5,1009.8499999999999,81.5,20.325000000000003,0,1
10102,54.0,5.5,1003.6,80.0,21.675,1,1
10103,56.0,7.0,1001.6,81.5,22.05,1,1
10104,35.0,2.5,1006.35,71.0,20.950000000000003,1,0
10105,35.0,6.5,1013.9,60.0,20.825000000000003,0,1
10106,33.0,7.0,1017.5999999999999,62.0,19.575,1,0
10107,35.0,2.0,1019.2,52.0,21.150000000000002,0,0
10108,37.0,2.0,1020.75,54.5,21.05,0,0
10109,31.0,5.5,1018.3,61.5,20.25,0,0
10110,54.0,6.5,1012.3499999999999,58.5,22.849999999999998,0,0
10111,46.0,4.0,1011.6500000000001,66.5,24.4,0,0
10112,37.0,4.0,1016.05,64.5,23.275,0,1
10113,26.0,7.0,1016.3,82.5,22.15,1,0
10114,30.0,5.0,1013.1,78.0,22.9,0,1
10115,31.0,5.5,1011.8,82.0,22.775,1,1
10116,28.0,5.0,1010.9000000000001,70.5,22.725,1,0
10117,26.0,2.5,1006.5,59.0,23.050000000000004,0,0
10118,72.0,4.0,1004.95,67.5,24.275000000000002,0,0
10119,56.0,4.5,1008.85,60.5,22.3,0,0
10120,57.0,3.0,1011.7,57.5,22.6,0,0
10121,44.0,2.5,1016.4,53.0,22.574999999999996,0,1
10122,37.0,6.5,1017.85,74.0,20.775,1,1
10123,26.0,3.5,1016.5999999999999,56.0,22.125,1,0
10124,31.0,3.5,1018.0,52.0,22.349999999999998,0,0
10125,44.0,1.0,1018.3,57.0,23.224999999999998,0,0
10126,56.0,1.0,1013.75,56.5,24.9,0,0
10127,31.0,6.5,1015.1500000000001,73.0,24.3,0,0
10128,56.0,3.5,1011.95,63.5,24.299999999999997,0,0
10129,28.0,5.0,1014.35,62.0,23.0,0,0
10130,61.0,2.5,1008.7,64.0,26.099999999999998,0,1
10131,41.0,5.0,1004.45,84.0,26.65,1,1
10132,30.0,5.0,1008.4,58.0,25.55,1,0
10133,48.0,5.0,1004.1500000000001,48.5,26.325,0,0
10134,63.0,1.0,1013.35,42.5,21.575000000000003,0,0
10135,31.0,6.5,1015.8,54.5,21.650000000000002,0,0
10136,41.0,6.0,1014.45,60.0,23.075,0,0
10137,39.0,7.5,1016.7,79.0,21.575,0,1
10138,48.0,5.0,1020.0,60.5,23.099999999999998,1,1
10139,50.0,7.5,1019.3,88.5,22.0,1,1
10140,33.0,3.5,1013.65,82.5,23.575000000000003,1,0
10141,37.0,3.5,1014.3499999999999,72.0,25.400000000000002,0,0
10142,41.0,4.5,1014.5999999999999,70.5,24.5,0,0
10143,33.0,7.0,1013.3,68.5,24.224999999999998,0,0
10144,50.0,7.0,1016.05,69.0,23.65,0,1
10145,52.0,8.0,1017.15,88.0,21.875,1,1
10146,43.0,8.0,1014.2,85.0,23.175,1,1
10147,57.0,8.0,1010.9,91.5,22.55,1,1
10148,54.0,8.0,1010.45,94.0,22.15,1,1
10149,37.0,8.0,1014.0,84.5,23.375,1,1
10150,28.0,8.0,1013.1,83.0,22.725,1,1
10151,43.0,7.0,1010.25,85.0,23.15,1,1
10152,54.0,7.5,1007.2,80.0,24.275000000000002,1,0
10153,48.0,4.5,1004.7,73.0,26.875,0,1
10154,54.0,7.5,1008.4,87.0,21.425,1,1
10155,35.0,4.0,1006.7,75.5,23.7,1,0
10156,20.0,7.5,1004.8499999999999,72.0,22.900000000000002,0,0
10157,20.0,2.5,1003.25,70.5,23.35,0,0
10158,24.0,1.0,1002.0,69.0,23.675,0,0
10159,26.0,0.5,1000.15,69.5,24.674999999999997,0,1
10160,41.0,4.5,1005.05,76.0,25.625,1,1
10161,41.0,7.0,1007.65,81.5,23.325000000000003,1,1
10162,35.0,4.0,1011.25,70.0,23.625,1,0
10163,30.0,3.5,1011.6500000000001,66.0,22.825,0,1
10164,61.0,5.0,1009.45,82.5,23.8,1,1
10165,98.0,4.5,1013.55,74.5,23.625000000000004,1,1
10166,56.0,5.5,1015.55,83.0,23.200000000000003,1,0
10167,35.0,2.5,1018.75,66.0,22.849999999999998,0,0
10168,30.0,2.5,1019.05,65.5,23.575000000000003,0,0
10169,26.0,2.0,1019.05,60.5,22.724999999999998,0,0
10170,30.0,3.5,1017.15,65.5,23.099999999999998,0,0
10171,30.0,1.0,1016.4,62.5,23.625,0,0
10172,22.0,4.5,1016.3,74.0,23.150000000000002,0,0
10173,50.0,6.0,1010.0,71.5,25.725,0,1
10174,50.0,7.0,1007.3499999999999,84.5,23.575000000000003,1,0
10175,30.0,6.5,1013.9000000000001,67.0,23.325000000000003,0,0
10176,26.0,4.0,1019.2,76.0,23.200000000000003,0,0
10177,30.0,3.0,1021.95,70.0,23.275,0,0
10178,26.0,6.5,1022.3,68.5,24.174999999999997,0,0
10179,35.0,7.0,1021.05,68.5,24.050000000000004,0,0
10180,43.0,7.5,1018.3499999999999,70.0,24.625,0,0
10181,56.0,5.5,1014.95,67.0,26.175,0,0
10182,33.0,4.5,1011.5,62.5,26.549999999999997,0,0
10183,52.0,3.5,1007.55,63.5,26.075000000000003,0,0
10184,48.0,5.0,1010.45,80.0,22.825000000000003,0,1
10185,39.0,8.0,1018.0,94.0,20.525,1,1
10186,35.0,7.5,1015.25,86.5,23.45,1,0
10187,50.0,6.0,1010.95,73.0,26.575,0,1
10188,54.0,8.0,1014.75,76.5,21.2,1,1
10189,54.0,5.0,1012.5999999999999,66.5,21.45,1,0
10190,50.0,2.0,1008.9,58.5,21.525,0,0
10191,28.0,0.5,1009.4000000000001,56.5,22.2,0,0
10192,30.0,1.0,1012.6500000000001,59.0,22.525,0,1
10193,28.0,5.5,1017.25,76.0,22.625,1,0
10194,22.0,7.0,1019.45,83.5,20.575000000000003,0,1
10196,26.0,7.5,1019.65,78.0,22.299999999999997,1,1
10197,28.0,7.5,1016.8,92.5,21.4,1,1
10198,33.0,1.0,1013.9000000000001,67.5,24.025,1,0
10199,44.0,7.5,1012.8,74.0,24.075,0,0
10200,63.0,4.5,1017.75,58.5,22.775,0,1
10201,57.0,4.5,1017.2,79.5,21.425,1,1
10202,43.0,6.0,1015.7,73.0,23.75,1,1
10203,30.0,7.5,1009.4000000000001,83.5,21.675,1,1
10204,26.0,7.0,1007.3,72.0,23.150000000000002,1,0
10205,30.0,2.0,1002.95,67.0,24.475,0,0
10206,35.0,1.0,1012.1,48.5,20.3,0,0
10207,28.0,4.5,1020.15,60.0,21.525,0,1
10208,19.0,6.0,1022.55,75.5,20.674999999999997,1,0
10209,37.0,3.0,1022.4,76.0,20.25,0,1
10210,35.0,7.5,1021.85,79.5,20.625,1,0
10211,20.0,1.0,1018.25,70.0,20.7,0,0
10212,33.0,2.5,1016.6,71.0,21.55,0,1
10213,33.0,3.0,1016.9,76.0,21.15,1,0
10214,39.0,1.0,1016.0999999999999,55.0,22.650000000000002,0,0
10215,56.0,1.5,1015.0999999999999,58.0,22.875,0,0
10216,35.0,3.0,1015.0,62.0,22.525,0,0
10217,24.0,4.0,1016.95,66.0,21.875,0,0
10218,28.0,2.0,1019.5,61.0,22.2,0,0
10219,26.0,1.5,1019.55,56.0,22.075000000000003,0,0
10220,28.0,3.0,1016.25,62.0,22.175,0,0
10221,43.0,3.0,1018.1500000000001,67.5,23.3,0,0
10222,48.0,4.0,1014.1,67.0,23.35,0,1
10223,54.0,1.5,1021.0,42.0,18.475,1,0
10224,52.0,5.0,1026.85,56.5,18.825,0,1
10225,54.0,4.0,1029.85,68.0,18.775000000000002,1,0
10226,33.0,3.5,1029.5,63.5,20.5,0,1
10227,35.0,7.0,1026.65,82.5,20.475,1,1
10228,24.0,7.0,1023.6,81.0,20.95,1,0
10229,31.0,5.5,1020.15,76.0,21.849999999999998,0,1
10230,35.0,8.0,1018.55,92.5,18.75,1,1
10231,30.0,7.0,1017.3,80.0,20.0,1,1
10232,37.0,6.0,1015.3499999999999,77.5,21.674999999999997,1,1
10233,37.0,7.0,1015.75,78.5,22.575000000000003,1,1
10234,30.0,5.5,1014.35,85.5,21.299999999999997,1,0
10235,26.0,6.5,1014.25,78.0,21.525,0,0
10236,43.0,5.5,1012.8,74.0,23.825000000000003,0,1
10237,37.0,7.0,1012.8,88.0,19.275,1,1
10241,28.0,8.0,1020.6,92.5,17.525000000000002,1,1
10242,56.0,6.0,1017.35,72.5,19.775,1,1
10243,43.0,5.5,1024.85,65.0,18.549999999999997,1,1
10244,28.0,7.0,1026.1,70.0,18.325,1,1
10245,30.0,5.0,1022.8,75.5,18.875,1,0
10246,28.0,7.0,1018.25,72.0,20.474999999999998,0,1
10247,37.0,6.5,1017.05,78.5,18.6,1,0
10248,37.0,1.0,1013.45,52.0,19.45,0,0
10249,28.0,1.0,1016.25,50.5,17.575,0,0
10250,19.0,4.5,1016.75,70.0,16.3,0,0
10251,30.0,0.5,1017.85,59.0,17.575,0,0
10252,17.0,0.0,1021.25,59.0,18.275,0,0
10253,19.0,0.0,1022.05,56.5,18.375,0,0
10254,24.0,0.5,1019.15,62.0,20.225,0,0
10255,54.0,3.0,1014.9000000000001,62.0,19.875,0,1
10256,33.0,0.0,1013.45,45.0,16.325,1,0
10257,37.0,1.0,1019.9,37.0,14.95,0,0
10258,31.0,1.0,1021.65,43.5,15.674999999999997,0,0
10259,37.0,3.5,1022.75,57.5,15.9,0,1
10260,28.0,1.0,1023.3,71.5,16.55,1,0
10261,19.0,1.0,1023.55,64.0,16.95,0,0
10262,19.0,4.0,1022.4,63.0,16.925,0,0
10263,28.0,1.0,1023.15,55.0,16.875,0,0
10264,22.0,2.0,1024.0,67.5,16.85,0,0
10265,26.0,1.5,1023.5,53.0,19.125,0,0
10267,48.0,6.5,1021.95,61.5,19.950000000000003,0,0
10268,41.0,8.0,1013.95,77.0,18.875,0,0
10269,30.0,0.5,1015.4,47.0,14.474999999999998,0,0
10270,33.0,1.5,1018.5,49.5,14.425,0,0
10271,52.0,4.0,1022.6500000000001,62.5,16.425,0,0
10272,44.0,6.0,1028.1,73.5,16.875,0,1
10273,39.0,6.5,1031.1,83.5,15.45,1,1
10275,28.0,6.0,1026.1,74.0,16.825,0,0
10276,17.0,7.0,1019.6500000000001,81.5,16.200000000000003,0,1
10277,17.0,7.0,1011.05,93.0,17.700000000000003,1,1
10278,26.0,3.0,1003.45,70.5,18.075,1,0
10279,43.0,3.5,1002.8499999999999,47.5,13.175,0,0
10280,67.0,5.5,1011.75,61.5,14.175,0,0
10281,48.0,3.0,1019.65,53.0,16.175,0,0
10282,33.0,1.0,1023.8,53.5,14.825000000000001,0,0
10283,33.0,1.0,1024.45,68.0,14.225,0,0
10284,41.0,7.5,1022.4000000000001,79.5,13.024999999999999,0,1
10285,52.0,8.0,1015.5,92.5,13.425,1,1
10286,54.0,7.0,1013.55,92.5,15.525,1,1
10287,48.0,7.5,1016.45,84.5,16.025000000000002,1,1
10288,37.0,2.0,1017.05,67.0,17.25,1,0
10289,30.0,0.5,1017.9,74.5,16.375,0,0
10291,37.0,0.5,1019.35,47.5,16.525,0,0
10292,33.0,1.0,1021.0999999999999,51.0,14.275,0,0
10293,46.0,0.0,1019.5,56.5,14.125,0,0
10294,26.0,1.0,1021.55,66.0,13.724999999999998,0,0
10295,31.0,0.0,1016.7,52.5,14.25,0,0
10296,52.0,3.5,1012.2,50.5,17.9,0,0
10297,31.0,0.0,1021.9,44.5,13.425,0,0
10299,30.0,1.0,1027.3,56.0,13.075,0,0
10300,46.0,7.0,1026.5,62.5,13.925,0,1
10301,48.0,8.0,1026.65,84.0,14.75,1,1
10302,48.0,8.0,1020.9,89.5,14.925,1,1
10303,30.0,3.5,1013.75,81.0,16.975,1,0
10304,20.0,1.0,1013.9000000000001,66.0,16.075,0,0
10305,30.0,4.5,1015.05,56.0,16.125,0,0
10306,37.0,0.5,1016.6,44.5,13.175,0,0
10307,33.0,0.5,1018.55,52.0,11.75,0,0
10308,41.0,1.0,1022.4,53.5,12.424999999999999,0,0
10309,50.0,3.5,1026.6999999999998,52.5,15.1,0,0
10310,54.0,7.0,1029.0,75.0,13.875,0,1
10311,35.0,5.0,1029.25,60.5,15.100000000000001,1,0
10312,31.0,1.0,1029.3000000000002,65.0,14.6,0,0
10313,22.0,6.0,1028.95,77.0,14.249999999999998,0,1
10314,39.0,7.5,1025.95,89.0,15.575,1,0
10315,44.0,7.0,1021.0,63.0,19.2,0,1
10316,28.0,7.5,1017.9,92.5,18.0,1,1
10317,28.0,7.0,1013.75,89.5,18.8,1,1
10318,33.0,7.5,1014.0999999999999,86.5,15.674999999999999,1,0
10319,22.0,3.0,1018.3,65.0,15.0,0,0
10320,30.0,0.5,1027.4499999999998,50.0,12.625,0,0
10322,20.0,7.5,1018.95,85.0,15.125,1,1
10323,43.0,1.0,1016.55,53.0,15.4,1,0
10324,61.0,2.0,1020.35,49.5,15.725000000000001,0,0
10325,61.0,7.0,1023.5,59.0,17.275,0,0
10326,69.0,7.0,1024.35,69.5,14.650000000000002,0,1
10327,56.0,7.0,1023.9000000000001,75.0,14.65,1,1
10328,48.0,4.5,1024.55,68.5,15.450000000000001,1,0
10329,26.0,4.0,1022.9,59.0,15.674999999999999,0,0
10330,33.0,4.0,1016.25,56.5,16.974999999999998,0,0
10331,33.0,3.0,1011.3,64.0,15.524999999999999,0,0
10332,41.0,0.5,1014.95,37.5,14.25,0,0
10333,30.0,0.5,1020.55,49.0,13.7,0,0
10334,41.0,1.0,1020.5,45.5,13.8,0,0
10335,44.0,2.0,1021.95,45.5,14.375,0,0
10336,31.0,1.0,1020.2,43.5,12.6,0,0
10337,41.0,1.0,1019.15,30.0,13.500000000000002,0,0
10338,17.0,3.5,1017.45,44.5,13.375,0,0
10339,26.0,0.0,1018.2,39.0,14.375,0,0
10340,31.0,0.5,1017.1500000000001,41.5,15.274999999999999,0,0
10341,33.0,0.5,1015.9000000000001,35.0,16.775,0,0
10342,26.0,0.0,1023.35,41.5,12.375000000000002,0,0
10343,28.0,0.0,1021.05,48.0,14.3,0,0
10344,46.0,7.0,1013.5,51.0,14.975,0,0
10345,76.0,2.0,1012.65,32.0,13.975,0,1
10346,67.0,4.0,1016.0999999999999,52.5,14.075,1,0
10347,67.0,5.5,1020.75,55.5,15.950000000000001,0,0
10348,46.0,7.0,1024.55,63.0,15.35,0,0
10349,24.0,3.0,1020.8,49.0,15.024999999999999,0,0
10350,33.0,1.0,1018.45,37.5,16.2,0,0
10352,54.0,0.5,1010.0999999999999,44.5,17.775,0,0
10353,37.0,0.0,1011.65,30.0,15.65,0,0
10354,26.0,0.5,1020.45,44.0,13.974999999999998,0,0
10355,37.0,6.0,1021.65,65.5,14.95,0,0
10356,44.0,7.0,1020.45,62.5,17.25,0,0
10357,48.0,4.0,1016.8499999999999,63.5,19.15,0,0
10358,48.0,1.0,1013.8,66.5,21.375,0,0
10359,39.0,1.5,1014.9000000000001,61.0,22.275,0,0
10360,20.0,1.5,1018.25,39.5,16.025000000000002,0,0
10361,24.0,2.5,1017.5,41.5,16.1,0,0
10362,37.0,1.5,1023.4,52.5,15.075000000000001,0,0
10363,26.0,2.0,1023.5500000000001,54.0,15.899999999999999,0,0
10364,54.0,1.0,1018.45,58.0,17.475,0,0
10365,43.0,7.0,1011.0,61.0,20.724999999999998,0,0
10366,41.0,3.5,1016.45,44.0,15.05,0,0
10368,37.0,1.0,1022.25,43.0,14.625,0,0
10369,22.0,0.0,1021.35,45.5,15.925,0,0
10370,39.0,0.5,1022.45,56.5,16.625,0,0
10371,54.0,0.0,1018.1,52.0,19.325,0,0
10372,63.0,0.5,1010.95,36.0,23.975,0,0
10373,59.0,0.5,1007.5,31.5,24.1,0,0
10374,37.0,0.0,1014.6,32.0,16.35,0,0
10375,28.0,0.0,1021.5999999999999,40.5,15.75,0,0
10376,39.0,5.0,1025.1,58.0,16.975,0,0
10377,30.0,1.0,1022.7,47.5,19.3,0,0
10378,46.0,2.0,1021.6500000000001,73.0,18.275000000000002,0,0
10379,57.0,1.5,1010.05,51.5,22.025,0,0
10380,48.0,1.5,1017.7,40.0,15.975000000000001,0,0
10382,33.0,2.0,1020.75,59.0,16.450000000000003,0,0
10383,50.0,3.0,1018.1,62.0,18.925,0,1
10384,44.0,6.5,1017.55,62.5,18.65,1,1
10385,31.0,1.0,1014.45,70.0,19.25,1,0
10386,24.0,1.5,1017.7,61.5,17.8,0,0
10387,37.0,7.0,1013.4000000000001,72.0,19.5,0,0
10388,28.0,2.0,1014.8,62.0,18.65,0,0
10389,37.0,0.0,1011.3,63.0,19.975,0,0
10390,52.0,4.0,1011.45,76.0,17.95,0,1
10391,30.0,1.0,1020.3,52.5,18.275,1,0
10392,30.0,3.0,1021.25,64.0,19.4,0,0
10393,44.0,1.0,1019.45,56.5,19.975,0,0
10394,57.0,0.0,1013.35,60.0,21.525,0,0
10395,50.0,5.5,1009.1,43.5,24.675,0,0
10396,33.0,2.0,1019.25,45.0,17.65,0,0
10397,28.0,6.0,1026.0,48.5,17.175,0,0
10398,46.0,1.0,1030.0,47.5,18.4,0,0
10399,37.0,0.5,1026.0,49.5,17.9,0,0
